zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population
16654,UNIQUE,0,Huntingdon,,Sci Huntingdon,PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.49,-78.03,23
16655,STANDARD,0,Imler,,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.23,-78.5,1360
16656,STANDARD,0,Irvona,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.77,-78.55,1040
16657,STANDARD,0,James Creek,,,PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.33,-78.18,1120
16659,STANDARD,0,Loysburg,,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.16,-78.39,270
16660,PO BOX,0,Mc Connellstown,Mc Conelstown,,PA,Huntingdon County,America/New_York,814,NA,US,40.46,-78.05,152
16661,STANDARD,0,Madera,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.82,-78.44,800
16662,STANDARD,0,Martinsburg,,,PA,Blair County,America/New_York,"582, 814",NA,US,40.31,-78.32,5190
16663,PO BOX,0,Morann,,,PA,Clearfield County,America/New_York,814,NA,US,40.8,-78.35,151
16664,STANDARD,0,New Enterprise,New Entrprise,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.18,-78.42,1940
16665,PO BOX,0,Newry,,,PA,Blair County,America/New_York,"582, 814",NA,US,40.39,-78.43,459
16666,STANDARD,0,Osceola Mills,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.89,-78.33,2420
16667,STANDARD,0,Osterburg,"Saint Clairsv, Saint Clairsville, St Clairsville, St Clrsville",,PA,Bedford County,America/New_York,"582, 814",NA,US,40.18,-78.53,1290
16668,STANDARD,0,Patton,,,PA,Cambria County,America/New_York,"582, 814",NA,US,40.63,-78.64,2980
16669,STANDARD,0,Petersburg,,,PA,Huntingdon County,America/New_York,"223, 582, 717, 814",NA,US,40.57,-78.04,1920
16670,STANDARD,0,Queen,,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.26,-78.51,181
16671,PO BOX,0,Ramey,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.8,-78.39,526
16672,PO BOX,0,Riddlesburg,,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.17,-78.24,158
16673,STANDARD,0,Roaring Spring,"Bakers Summit, Roaring Spg",,PA,Blair County,America/New_York,"582, 814",NA,US,40.33,-78.39,4890
16674,STANDARD,0,Robertsdale,,,PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.17,-78.09,520
16675,PO BOX,0,Saint Boniface,St Boniface,,PA,Cambria County,America/New_York,"582, 814",NA,US,40.69,-78.68,91
16677,PO BOX,0,Sandy Ridge,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.81,-78.24,420
16678,STANDARD,0,Saxton,,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.21,-78.24,2230
16679,STANDARD,0,Six Mile Run,,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.15,-78.2,620
16680,STANDARD,0,Smithmill,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.74,-78.38,450
16681,PO BOX,0,Smokerun,,,PA,Clearfield County,America/New_York,814,NA,US,40.8,-78.43,170
16682,STANDARD,0,Sproul,,,PA,Blair County,America/New_York,"582, 814",NA,US,40.27,-78.46,144
16683,STANDARD,0,Spruce Creek,,,PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.62,-78.14,340
16684,PO BOX,0,Tipton,,,PA,Blair County,America/New_York,"582, 814",NA,US,40.64,-78.3,322
16685,STANDARD,0,Todd,,,PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.29,-78.08,300
16686,STANDARD,0,Tyrone,Birmingham,,PA,Blair County,America/New_York,"582, 814",NA,US,40.67,-78.24,11970
16689,STANDARD,0,Waterfall,,,PA,Fulton County,America/New_York,"582, 814",NA,US,40.08,-78.08,380
16691,STANDARD,0,Wells Tannery,,,PA,Fulton County,America/New_York,"582, 814",NA,US,40.09,-78.18,310
16692,STANDARD,0,Westover,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.74,-78.68,720
16693,STANDARD,0,Williamsburg,Ganister,,PA,Blair County,America/New_York,"582, 814",NA,US,40.46,-78.2,3660
16694,PO BOX,0,Wood,,,PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.19,-78.13,232
16695,STANDARD,0,Woodbury,,,PA,Bedford County,America/New_York,"582, 814",NA,US,40.22,-78.36,920
16698,UNIQUE,0,Houtzdale,,Sci Houtzdale,PA,Clearfield County,America/New_York,814,NA,US,40.82,-78.35,0
16699,UNIQUE,0,Cresson,,Sci Cresson,PA,Cambria County,America/New_York,"582, 814",NA,US,40.45,-78.56,13
16701,STANDARD,0,Bradford,,Kendall Creek,PA,McKean County,America/New_York,"582, 716, 814",NA,US,41.96,-78.64,12970
16720,STANDARD,0,Austin,,,PA,Potter County,America/New_York,"272, 570, 582, 814",NA,US,41.63,-78.08,1040
16724,PO BOX,0,Crosby,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.75,-78.39,152
16725,PO BOX,0,Custer City,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.9,-78.66,272
16726,STANDARD,0,Cyclone,Ormsby,,PA,McKean County,America/New_York,"582, 814",NA,US,41.82,-78.58,470
16727,STANDARD,0,Derrick City,,,PA,McKean County,America/New_York,"582, 716, 814",NA,US,41.99,-78.53,320
16728,STANDARD,0,De Young,,,PA,Elk County,America/New_York,814,NA,US,41.57,-78.91,27
16729,STANDARD,0,Duke Center,,,PA,McKean County,America/New_York,"582, 716, 814",NA,US,41.96,-78.5,670
16730,PO BOX,0,East Smethport,E Smethport,,PA,McKean County,America/New_York,"582, 814",NA,US,41.82,-78.42,180
16731,STANDARD,0,Eldred,,,PA,McKean County,America/New_York,"582, 716, 814",NA,US,41.95,-78.38,2390
16732,STANDARD,0,Gifford,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.86,-78.62,330
16733,PO BOX,0,Hazel Hurst,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.7,-78.58,193
16734,PO BOX,0,James City,,,PA,Elk County,America/New_York,"582, 814",NA,US,41.62,-78.84,267
16735,STANDARD,0,Kane,,East Kane,PA,McKean County,America/New_York,"582, 814",NA,US,41.66,-78.8,5180
16738,STANDARD,0,Lewis Run,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.87,-78.66,1160
16740,STANDARD,0,Mount Jewett,Westline,,PA,McKean County,America/New_York,"582, 814",NA,US,41.72,-78.64,920
16743,STANDARD,0,Port Allegany,,Pt Allegany,PA,McKean County,America/New_York,"582, 814",NA,US,41.81,-78.27,3510
16744,STANDARD,0,Rew,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.87,-78.57,260
16745,STANDARD,0,Rixford,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.92,-78.45,510
16746,STANDARD,0,Roulette,,,PA,Potter County,America/New_York,"582, 814",NA,US,41.77,-78.16,990
16748,STANDARD,0,Shinglehouse,,"Millport, Shinglehse",PA,Potter County,America/New_York,"582, 585, 716, 814",NA,US,41.96,-78.19,2490
16749,STANDARD,0,Smethport,,Keating Summit,PA,McKean County,America/New_York,"582, 814",NA,US,41.8,-78.44,3220
16750,STANDARD,0,Turtlepoint,,,PA,McKean County,America/New_York,"582, 814",NA,US,41.88,-78.32,430
16801,STANDARD,0,State College,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.79,-77.85,22500
16802,STANDARD,0,University Park,"Penn St Univ, Penn State University, State College, University Pk",,PA,Centre County,America/New_York,"582, 814",NA,US,40.8,-77.86,150
16803,STANDARD,0,State College,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.8,-77.9,15030
16804,PO BOX,0,State College,,,PA,Centre County,America/New_York,814,NA,US,40.79,-77.85,395
16805,PO BOX,0,State College,,,PA,Centre County,America/New_York,814,NA,US,40.79,-77.85,132
16820,STANDARD,0,Aaronsburg,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.92,-77.39,1060
16821,STANDARD,0,Allport,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.96,-78.2,300
16822,STANDARD,0,Beech Creek,,,PA,Clinton County,America/New_York,"272, 570, 582, 814",NA,US,41.07,-77.58,2030
16823,STANDARD,0,Bellefonte,"Hublersburg, Pleasant Gap, Wingate",,PA,Centre County,America/New_York,"582, 814",NA,US,40.91,-77.76,22150
16825,PO BOX,0,Bigler,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.99,-78.32,343
16826,PO BOX,0,Blanchard,,,PA,Centre County,America/New_York,"272, 570, 582, 814",NA,US,41.06,-77.59,931
16827,STANDARD,0,Boalsburg,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.77,-77.79,4970
16828,STANDARD,0,Centre Hall,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.84,-77.68,4180
16829,STANDARD,0,Clarence,,,PA,Centre County,America/New_York,"582, 814",NA,US,41.08,-77.87,650
16830,STANDARD,0,Clearfield,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41.02,-78.43,11000
16832,STANDARD,0,Coburn,,,PA,Centre County,America/New_York,"223, 582, 717, 814",NA,US,40.84,-77.43,500
16833,STANDARD,0,Curwensville,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.97,-78.51,4510
16834,PO BOX,0,Drifting,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41.05,-78.09,321
16835,PO BOX,0,Fleming,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.91,-77.88,297
16836,STANDARD,0,Frenchville,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41.14,-78.24,940
16837,STANDARD,0,Glen Richey,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.95,-78.47,201
16838,STANDARD,0,Grampian,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.96,-78.61,1570
16839,STANDARD,0,Grassflat,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41.01,-78.11,380
16840,STANDARD,0,Hawk Run,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.92,-78.2,390
16841,STANDARD,0,Howard,,,PA,Centre County,America/New_York,"272, 570, 582, 814",NA,US,41.01,-77.65,4790
16843,PO BOX,0,Hyde,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41.01,-78.46,715
16844,STANDARD,0,Julian,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.91,-77.93,2390
16845,STANDARD,0,Karthaus,,,PA,Clearfield County,America/New_York,"272, 570, 582, 814",NA,US,41.12,-78.02,580
16847,PO BOX,0,Kylertown,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41,-78.17,378
16848,PO BOX,0,Lamar,,,PA,Clinton County,America/New_York,"272, 570",NA,US,41.01,-77.53,424
16849,PO BOX,0,Lanse,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.97,-78.13,384
16850,STANDARD,0,Lecontes Mills,Lecontes Mls,,PA,Clearfield County,America/New_York,814,NA,US,41.07,-78.26,64
16851,PO BOX,0,Lemont,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.81,-77.8,1221
16852,STANDARD,0,Madisonburg,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.94,-77.54,340
16853,PO BOX,0,Milesburg,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.94,-77.79,1437
16854,STANDARD,0,Millheim,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.89,-77.47,950
16855,PO BOX,0,Mineral Springs,Mineral Spgs,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41,-78.38,289
16856,PO BOX,0,Mingoville,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.93,-77.65,228
16858,STANDARD,0,Morrisdale,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41.01,-78.22,3300
16859,STANDARD,0,Moshannon,,,PA,Centre County,America/New_York,"582, 814",NA,US,41.02,-78.04,390
16860,STANDARD,0,Munson,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.94,-78.18,320
16861,STANDARD,0,New Millport,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.86,-78.52,300
16863,STANDARD,0,Olanta,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.9,-78.5,630
16864,STANDARD,0,Orviston,,,PA,Centre County,America/New_York,"272, 570, 582, 814",NA,US,41.15,-77.8,71
16865,STANDARD,0,Pennsylvania Furnace,Pa Furnace,,PA,Centre County,America/New_York,"582, 814",NA,US,40.72,-77.98,1590
16866,STANDARD,0,Philipsburg,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.89,-78.21,6710
16868,PO BOX,0,Pine Grove Mills,Pine Grv Mls,,PA,Centre County,America/New_York,"582, 814",NA,US,40.73,-77.88,865
16870,STANDARD,0,Port Matilda,,,PA,Centre County,America/New_York,"582, 814",NA,US,40.79,-78.05,7460
16871,STANDARD,0,Pottersdale,,,PA,Clearfield County,America/New_York,"272, 570, 582, 814",NA,US,41.2,-78.02,53
16872,STANDARD,0,Rebersburg,,,PA,Centre County,America/New_York,"272, 570, 582, 814",NA,US,40.97,-77.36,1520
16873,PO BOX,0,Shawville,,,PA,Clearfield County,America/New_York,814,NA,US,41.07,-78.35,106
16874,STANDARD,0,Snow Shoe,,,PA,Centre County,America/New_York,"582, 814",NA,US,41.02,-77.95,1170
16875,STANDARD,0,Spring Mills,,,PA,Centre County,America/New_York,"223, 582, 717, 814",NA,US,40.86,-77.57,3820
16876,PO BOX,0,Wallaceton,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.96,-78.29,316
16877,STANDARD,0,Warriors Mark,,,PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.7,-78.11,1590
16878,STANDARD,0,West Decatur,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.94,-78.36,1620
16879,STANDARD,0,Winburne,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,40.96,-78.14,320
16881,STANDARD,0,Woodland,,,PA,Clearfield County,America/New_York,"582, 814",NA,US,41.03,-78.32,1820
16882,STANDARD,0,Woodward,,,PA,Centre County,America/New_York,"272, 570, 582, 814",NA,US,40.92,-77.3,430
16901,STANDARD,0,Wellsboro,,"Ansonia, Asaph, Charleston, Delmar, Draper, Duncan, Kennedy, Knapp, Shippen, Stokesdale, Stonyfork",PA,Tioga County,America/New_York,"272, 570, 582, 814",NA,US,41.74,-77.3,9050
16910,STANDARD,0,Alba,Snydertown,Snydertwn,PA,Bradford County,America/New_York,"272, 570",NA,US,41.7,-76.83,39
16911,PO BOX,0,Arnot,,Bloss,PA,Tioga County,America/New_York,"272, 570",NA,US,41.68,-77.1,339
16912,STANDARD,0,Blossburg,,Blakes,PA,Tioga County,America/New_York,"272, 570",NA,US,41.68,-77.06,1920
16914,STANDARD,0,Columbia Cross Roads,Columbia X Rd,"Austinville, Big Pond, Col X Rds, Snedekerville, Wetona",PA,Bradford County,America/New_York,"272, 570",NA,US,41.83,-76.8,2010
16915,STANDARD,0,Coudersport,Oswayo,"Colesburg, Eulalia, Homer, Inez, Ladona, Mina, Odin, Summit, Sweden, Sweden Valley",PA,Potter County,America/New_York,"582, 814",NA,US,41.77,-78.01,4980
16917,STANDARD,0,Covington,,Covngtn,PA,Tioga County,America/New_York,"272, 570",NA,US,41.74,-77.07,1270
16918,STANDARD,1,Cowanesque,,,PA,Tioga County,America/New_York,814,NA,US,41.93,-77.49,41
16920,STANDARD,0,Elkland,,,PA,Tioga County,America/New_York,"582, 607, 814",NA,US,41.98,-77.31,1570
16921,STANDARD,0,Gaines,,"Elk, Manhattan, Marshlands, Rexford, Watrous",PA,Tioga County,America/New_York,"582, 814",NA,US,41.78,-77.54,430
16922,STANDARD,0,Galeton,,"Abbott, Carter Camp, West Branch, West Pike",PA,Potter County,America/New_York,"582, 814",NA,US,41.73,-77.64,1540
16923,STANDARD,0,Genesee,North Bingham,"Eleven Mile, Ellisburg, Gold, Hickox, Keech, Kinney, Raymond, West Bingham",PA,Potter County,America/New_York,"582, 585, 607, 814",NA,US,41.98,-77.9,1170
16925,STANDARD,0,Gillett,,"Bentley Creek, Berrytown, Fassett, Mosherville, South Creek, Wells",PA,Bradford County,America/New_York,"272, 570, 607",NA,US,41.95,-76.79,2980
16926,STANDARD,0,Granville Summit,Granville Smt,"Cowley, Granville Ctr, Windfall",PA,Bradford County,America/New_York,"272, 570",NA,US,41.71,-76.77,760
16927,STANDARD,0,Harrison Valley,"Harrison Twp, Harrison Vly, Westfield",Harrison,PA,Potter County,America/New_York,"582, 607, 814",NA,US,41.96,-77.66,460
16928,STANDARD,0,Knoxville,,"Austinburg, Deerfield",PA,Tioga County,America/New_York,"582, 607, 814",NA,US,41.95,-77.43,1130
16929,STANDARD,0,Lawrenceville,,"E Lawrencevle, Somers Lane",PA,Tioga County,America/New_York,"272, 570, 582, 607, 814",NA,US,41.99,-77.12,2130
16930,STANDARD,0,Liberty,,"Hartsfield, Sebring",PA,Tioga County,America/New_York,"272, 570",NA,US,41.55,-77.1,1180
16932,STANDARD,0,Mainesburg,,Sullivan,PA,Tioga County,America/New_York,"272, 570",NA,US,41.78,-76.94,650
16933,STANDARD,0,Mansfield,,"Bungy, Canoe Camp, Cherry Flats, E Charleston, Kellytown, Lambs Creek, Rutland, Whitneyville",PA,Tioga County,America/New_York,"272, 570",NA,US,41.8,-77.07,4840
16935,STANDARD,0,Middlebury Center,Middlebry Ctr,"Crooked Creek, Keeneyville, Mdby Center, Middlebury, Niles Valley, Shortsville",PA,Tioga County,America/New_York,"272, 570, 582, 814",NA,US,41.89,-77.3,1110
16936,STANDARD,0,Millerton,,"Daggett, Jackson Smt, Jobs Corners",PA,Tioga County,America/New_York,"272, 570, 607",NA,US,41.98,-76.95,1870
16937,STANDARD,0,Mills,,,PA,Potter County,America/New_York,"582, 814",NA,US,41.97,-77.71,193
16938,STANDARD,0,Morris,,"Blackwell, Hoytville, Lorenton, Nauvoo, Oregon Hill, Plank",PA,Tioga County,America/New_York,"272, 570, 582, 814",NA,US,41.58,-77.37,640
16939,PO BOX,0,Morris Run,,,PA,Tioga County,America/New_York,"272, 570",NA,US,41.68,-77.01,259
16940,PO BOX,0,Nelson,,,PA,Tioga County,America/New_York,"582, 814",NA,US,41.98,-77.23,290
16941,STANDARD,0,Genesee,North Bingham,,PA,Potter County,America/New_York,"582, 607, 814",NA,US,41.99,-77.76,34
16942,STANDARD,0,Osceola,,,PA,Tioga County,America/New_York,"582, 607, 814",NA,US,41.98,-77.38,680
16943,STANDARD,0,Sabinsville,,"Cathead, Hector, Sunderlinvle",PA,Tioga County,America/New_York,"582, 814",NA,US,41.83,-77.61,390
16945,PO BOX,0,Sylvania,,,PA,Bradford County,America/New_York,570,NA,US,41.8,-76.85,66
16946,STANDARD,0,Tioga,,,PA,Tioga County,America/New_York,"272, 570, 582, 814",NA,US,41.9,-77.13,2270
16947,STANDARD,0,Troy,"W Burlington, West Burlington Township",,PA,Bradford County,America/New_York,"272, 570",NA,US,41.78,-76.78,3970
16948,STANDARD,0,Ulysses,,"Bingham, Brookland, Newfield",PA,Potter County,America/New_York,"582, 814",NA,US,41.9,-77.75,1490
16950,STANDARD,0,Westfield,"Cowanesque, Harrison Twp, Little Marsh","Brookfield, Elmer, North Fork, Potter Brook",PA,Tioga County,America/New_York,"582, 607, 814",NA,US,41.91,-77.54,2800
17001,PO BOX,0,Camp Hill,,,PA,Cumberland County,America/New_York,717,NA,US,40.24,-76.92,243
17002,STANDARD,0,Allensville,,,PA,Mifflin County,America/New_York,"223, 582, 717, 814",NA,US,40.53,-77.81,640
17003,STANDARD,0,Annville,,"Bellegrove, East Hanover, Ft Indiantown, Harper Tavern, Steelstown, Syner, West Annville",PA,Lebanon County,America/New_York,"223, 717",NA,US,40.33,-76.5,10830
17004,STANDARD,0,Belleville,,"Alexander Spr, Alexander Springs, Menno, Union Mills",PA,Mifflin County,America/New_York,"223, 582, 717, 814",NA,US,40.6,-77.72,4860
17005,PO BOX,0,Berrysburg,,,PA,Dauphin County,America/New_York,"223, 717",NA,US,40.6,-76.81,352
17006,STANDARD,0,Blain,,,PA,Perry County,America/New_York,"223, 717",NA,US,40.33,-77.51,1100
17007,STANDARD,0,Boiling Springs,Boiling Spgs,South Middleton,PA,Cumberland County,America/New_York,"223, 717",NA,US,40.15,-77.13,5870
17008,PO BOX,1,Bowmansdale,,,PA,Cumberland County,America/New_York,717,NA,US,40.23,-77.02,60
17009,STANDARD,0,Burnham,,,PA,Mifflin County,America/New_York,"223, 717",NA,US,40.63,-77.56,1680
17010,PO BOX,0,Campbelltown,,,PA,Lebanon County,America/New_York,"223, 717",NA,US,40.28,-76.58,563
17011,STANDARD,0,Camp Hill,Shiremanstown,Camp Hill Brm,PA,Cumberland County,America/New_York,"223, 717",NA,US,40.24,-76.92,31250
17012,UNIQUE,1,Camp Hill,,Book Of Month,PA,Cumberland County,America/New_York,717,NA,US,40.24,-76.92,0
17013,STANDARD,0,Carlisle,"Carlisle Barracks, Carlisle Brks",,PA,Cumberland County,America/New_York,"223, 717",NA,US,40.2,-77.2,31330
17014,STANDARD,0,Cocolamus,,,PA,Juniata County,America/New_York,"223, 717",NA,US,40.66,-77.19,133
17015,STANDARD,0,Carlisle,"W Pennsboro, West Pennsboro",,PA,Cumberland County,America/New_York,"223, 717",NA,US,40.15,-77.26,22380
17016,PO BOX,0,Cornwall,,Cornwall Ctr,PA,Lebanon County,America/New_York,"223, 717",NA,US,40.27,-76.41,1079
17017,STANDARD,0,Dalmatia,,,PA,Northumberland County,America/New_York,"223, 272, 570, 717",NA,US,40.65,-76.87,1520
17018,STANDARD,0,Dauphin,,"Ellendale, Middle Paxton, Singersville, Water Gap",PA,Dauphin County,America/New_York,"223, 717",NA,US,40.36,-76.93,4130
17019,STANDARD,0,Dillsburg,,"Bermudian, Clear Spring, Siddonsburg",PA,York County,America/New_York,"223, 717",NA,US,40.11,-77.03,18220
17020,STANDARD,0,Duncannon,,"Cove, Dellville, Perdix, Watts, Wheatfield",PA,Perry County,America/New_York,"223, 717",NA,US,40.41,-77.04,8190
17021,STANDARD,0,East Waterford,E Waterford,"Ewaterfrd, Ewtrford, Perulack, Scyoc, Spears Grove, Waterloo",PA,Juniata County,America/New_York,"223, 582, 717, 814",NA,US,40.36,-77.67,790
17022,STANDARD,0,Elizabethtown,,"Aberdeen, Bellaire, Deodate, Elizabthtwn, Etown, West Donegal",PA,Lancaster County,America/New_York,"223, 717",NA,US,40.15,-76.59,28330
17023,STANDARD,0,Elizabethville,Elizabethvle,Eville,PA,Dauphin County,America/New_York,"223, 272, 570, 717",NA,US,40.58,-76.82,3100
17024,STANDARD,0,Elliottsburg,Green Park,"Erly, Greenpark, Little German, Mansville",PA,Perry County,America/New_York,"223, 717",NA,US,40.41,-77.31,1840
17025,STANDARD,0,Enola,"E Pennsboro, East Pennsboro","South Enola, W Fairview, West Enola, West Fairview",PA,Cumberland County,America/New_York,"223, 717",NA,US,40.28,-76.93,17810
17026,STANDARD,0,Fredericksburg,Fredericksbrg,,PA,Lebanon County,America/New_York,"223, 717",NA,US,40.45,-76.42,3580
17027,PO BOX,0,Grantham,"Messiah Coll, Messiah College",,PA,Cumberland County,America/New_York,"223, 717",NA,US,40.16,-76.98,499
17028,STANDARD,0,Grantville,,Shellsville,PA,Dauphin County,America/New_York,"223, 717",NA,US,40.39,-76.68,3350
17029,STANDARD,0,Granville,,Anderson,PA,Mifflin County,America/New_York,"223, 717",NA,US,40.56,-77.62,330
17030,STANDARD,0,Gratz,,,PA,Dauphin County,America/New_York,"223, 717",NA,US,40.61,-76.74,770
17032,STANDARD,0,Halifax,,"Carsonville, Enders, Enterline, Fisherville, Inglenook, Mcclellan, Powells Vly, Reed, Waynesville",PA,Dauphin County,America/New_York,"223, 717",NA,US,40.46,-76.93,7330
17033,STANDARD,0,Hershey,,"Bachmanville, Derry Church, Palmdale, S Londonderry, Sandbeach, Swatara Sta, Union Deposit",PA,Dauphin County,America/New_York,"223, 717",NA,US,40.28,-76.64,13720
17034,STANDARD,0,Highspire,,High Spire,PA,Dauphin County,America/New_York,"223, 717",NA,US,40.21,-76.79,2360
17035,STANDARD,0,Honey Grove,,"Mccullochs Ml, Reeds Gap",PA,Juniata County,America/New_York,"223, 717",NA,US,40.42,-77.55,710
17036,STANDARD,0,Hummelstown,,"Hoernerstown, South Hanover, Stoverdale, Waltonville",PA,Dauphin County,America/New_York,"223, 717",NA,US,40.26,-76.71,23290
17037,STANDARD,0,Ickesburg,,,PA,Perry County,America/New_York,"223, 717",NA,US,40.43,-77.42,1000
17038,STANDARD,0,Jonestown,,"Bordnersville, Green Point, Jonestwn, Mcgillstown",PA,Lebanon County,America/New_York,"223, 272, 570, 717",NA,US,40.41,-76.48,7590
17039,PO BOX,0,Kleinfeltersville,Kleinfeltersv,,PA,Lebanon County,America/New_York,"223, 717",NA,US,40.29,-76.24,124
17040,STANDARD,0,Landisburg,,"Alinda, Landisbg, Lebo",PA,Perry County,America/New_York,"223, 717",NA,US,40.34,-77.3,2470
17041,PO BOX,0,Lawn,,,PA,Lebanon County,America/New_York,"223, 717",NA,US,40.22,-76.54,210
17042,STANDARD,0,Lebanon,"Cleona, Colebrook, Cornwall Boro, Cornwall Borough","Avon, Avon Heights, Beverly Hts, Buffalo Sprs, Ebenezer, Flintville, Fontana, Heilmandale, Iona, Leb, Mount Wilson, N Cornwall, North Lebanon, Rocherty, South Lebanon Twp",PA,Lebanon County,America/New_York,"223, 717",NA,US,40.34,-76.42,37000
17043,STANDARD,0,Lemoyne,Wormleysburg,"Washington Ht, Wormleysbg",PA,Cumberland County,America/New_York,"223, 717",NA,US,40.24,-76.89,5410
17044,STANDARD,0,Lewistown,,"Bratton, Colonial Hill, Hawstone, Horningford, Juniata Terr, Klondyke, Lewistown Jun, Lewistwn, Longfellow, Maitland, Paintersville, Strodes Mills, Vira",PA,Mifflin County,America/New_York,"223, 717",NA,US,40.59,-77.57,17760
17045,STANDARD,0,Liverpool,,"Mount Patrick, Oriental",PA,Perry County,America/New_York,"223, 272, 570, 717",NA,US,40.6,-77,3090
17046,STANDARD,0,Lebanon,"Swatara Township, Swatara Twp",,PA,Lebanon County,America/New_York,"223, 717",NA,US,40.38,-76.43,28680
17047,STANDARD,0,Loysville,,"Andersonburg, Bixler, Cisna Run, Couchtown, Fort Robinson, Ne Madison, Sw Madison",PA,Perry County,America/New_York,"223, 717",NA,US,40.38,-77.33,2510
17048,STANDARD,0,Lykens,,"Erdman, Loyalton, Specktown",PA,Dauphin County,America/New_York,"223, 272, 570, 717",NA,US,40.58,-76.76,3750
17049,STANDARD,0,Mc Alisterville,Mc Alistervle,"Bunkertown, Mc Alistervl, Mcalistervle, Swales",PA,Juniata County,America/New_York,"223, 717",NA,US,40.65,-77.28,2960
17050,STANDARD,0,Mechanicsburg,"Hampden Township, Hampden Twp, Silver Spg Tp, Silver Spring Township","Defense Depot, Goodhope, Hampden Station, Hogestown, Mech, Mechancsbrg, Mechbg, Navy Ships, Navy Sup Dpt, Trindle Sprg, Wertzville",PA,Cumberland County,America/New_York,"223, 717",NA,US,40.24,-77.02,42320
17051,STANDARD,0,Mc Veytown,,"Atkinsons Mills, Atkinsons Mls, Little Kansas, Mcveytown, Mcveytwn, Ryde",PA,Mifflin County,America/New_York,"223, 582, 717, 814",NA,US,40.49,-77.74,4000
17052,STANDARD,0,Mapleton Depot,Mapleton Dep,"Bankstown, Barneytown, Birdville, Knightsville",PA,Huntingdon County,America/New_York,"582, 814",NA,US,40.37,-77.97,1390
17053,STANDARD,0,Marysville,,,PA,Perry County,America/New_York,"223, 717",NA,US,40.33,-76.93,4950
